"STATION","NAME","DATE","DAPR","MDPR","PRCP","SN32","SNOW","SNWD","SX32","TMAX","TMIN","TOBS","WT01","WT05"
"USC00340908","BOISE CITY 2 E, OK US","2014-12-29",,,"0.05",,"0.5","0.0",,"43","12","23",,
"USC00340908","BOISE CITY 2 E, OK US","2014-12-30",,,"0.05",,"2.0","2.0",,"23","1","1",,
"USC00340908","BOISE CITY 2 E, OK US","2014-12-31",,,"0.00",,,,,"24","-1","20",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-01",,,"0.00",,,,,"30","12","29",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-02",,,"0.00",,,,,"36","9","35",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-03",,,"0.20",,"6.0","6.0",,"35","20","31",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-04",,,"0.00",,,,,"31","-7","18",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-05",,,"0.00",,,,,"43","1","41",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-06",,,"0.00",,,,,"44","24","40",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-07",,,"0.00",,,,,"40","12","35",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-08",,,"0.03",,"2.5","2.0",,"52","20","50",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-09",,,"0.00",,,,,"50","20","29",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-10",,,"0.00",,,,,"40","18","38",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-11",,,"0.00",,,,,"52","24","49",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-12",,,"0.00",,,,,"49","20","31",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-13",,,"0.00",,,,,"34","17","31",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-14",,,"0.00",,,,,"35","22","34",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-15",,,"0.00",,,,,"52","20","51",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-16",,,"0.00",,,,,"65","24","63",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-17",,,"0.00",,,,,"63","29","51",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-18",,,"0.00",,,,,"66","29","64",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-19",,,"0.00",,,,,"65","29","64",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-20",,,"0.00",,,,,"64","29","39",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-21",,,"0.30",,"4.5","4.0",,"39","22","29",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-22",,,"0.01",,"1.0","1.0",,"29","5","25",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-23",,,"0.00",,,,,"39","9","38",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-24",,,"0.00",,,,,"51","21","49",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-25",,,"0.00",,,,,"55","30","55",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-26",,,"0.00",,,,,"67","33","64",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-27",,,"0.00",,,,,"72","34","71",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-28",,,"0.00",,,,,"71","34","68",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-29",,,"0.00",,,,,"68","33","45",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-30",,,"0.00",,,,,"48","35","44",,
"USC00340908","BOISE CITY 2 E, OK US","2015-01-31",,,"0.69",,,,,"44","40","42",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-01",,,"0.05",,,,,"46","22","45",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-02",,,"0.00",,,,,"51","21","50",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-03",,,"0.00",,,,,"64","26","64",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-04",,,"0.00",,,,,"64","20","21",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-05",,,"0.00",,,,,"60","19","59",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-06",,,"0.00",,,,,"78","29","76",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-07",,,"0.00",,,,,"82","32","81",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-08",,,"0.00",,,,,"81","35","70",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-09",,,"0.00",,,,,"70","29","69",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-10",,,"0.00",,,,,"69","33","63",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-11",,,"0.00",,,,,"63","22","41",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-12",,,"0.00",,,,,"54","21","51",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-13",,,"0.00",,,,,"63","34","61",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-14",,,"0.00",,,,,"74","29","70",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-15",,,"0.00",,,,,"70","21","33",,
"USC00340908","BOISE CITY 2 E, OK US","2015-02-16",,,"0.04",,"1.3","1.0",,"38","19","37",,
